type-problem,jawaban,score
11,"Sidoarjo, Papua, Kalimantan",1
11,Kalimantan,1
11,"kalimantan timur, sumatera selatan, papua",2
11,Sumatra,1
11,ga belajar geo,0
11,"Kalimantan, sumatra selatan, papua barat, kepulauan riau, jawa barat",4
11,a,0
11,Emmm,0
11,Tidak tauu,0
11,"Kalimantan, Sumatra, riau",1
11,"1. Kalimantan Timur, 2. Sumatera Selatan, 3. Papua Barat, 4. Kepulauan Riau, 5. Jawa barat",5
11,"Jawa Barat, Kalimantan Timur, Kepulauan Riau, Sumatera Selatan, dan Papua Barat",5
11,Papua kalimantan,1
11,"Cepu, cilacap",1
11,Kalimantan,1
11,Kaltim sumsel papua barat,3
11,Kurang tau,0
11,"Kalimantan,",1
11,"Arun (Aceh), Jawa barat, Bontang, sumatra Utara, Sumatra selatan",2
11,syalalala,0
11,"Aceh, Sumatera Utara, Sumatera Selatan, Kalimantan Timur, Papua Barat",3
11,Daerah barat indonesia haha,0
11,"papua barat, kalimantan timur, riau, kepulauan riau, jawa barat",5
11,"Kalimantan, Papua",1
11,kalimantan,1
11,"Kalimantan Timur, Riau, Jawa Barat",3
11,"Kalimantan Timur, Sumatera Selatan, Papua Barat, Riau",4
11,"cilacap, cepu, dan lain lain",1
11,Jawa,1
11,Kurang tahu.,0
11,"Martapura, riau, aceh",1
11,Aceh dan Kalimantan,1
11,kurang tau,0
11,gatau,0
11,cepu,0
11,"Kalimantan timir, sulawesi selatan, riau",1
11,"sumatera, kalimantan, papua",1
11,"Sumatera, Kalimantan, Sulawesi",1
11,Gatau maaf,0
11,Jawa,1
11,Tarakan,1
11,kalimantan,1
11,Natuna dan Bontang.,1
11,"Probolinggo, Jawa, sumatera,",1
11,"kalimantan,sumatra,papua,kepulauan riau",1
11,"Natuna, Bontang",1
11,Maaf gatau,0
11,"Di cepu, di jawa barat",1
11,"Kalimantan, Papua, Maluku",1
11,"Wonosobo, arun, cilacap",1
11,"Aceh, Natuna dan Tarakan",1
11,"Sumatera, Kalimantan, Sulawesi, Jawa, Papua.",1
11,"Sumatera selatan, papua barat, kalimantan barat, dll",2
11,"Cepu Jawa Tengah, Kamojang Jawa Barat, Dieng Jawa Tengah, Siak Riau, Dumai-Duri Riau, Bontang Kalimantan Timur",3
11,Cepu,1
11,"Kalimantan, papua, sumatera",1
11,Banyak,0
11,LNG teh naon?,0
11,Kalimantan,0
11,"sumatera selatan , papua barat , kalimantan timur , riau",4
11,"Timika (Papua), Jawa Barat",2
11,Kalimatntan Timur,1
11,"Yaitu kalimantan timur,sumatera selatan,papua barat,kepri dan jawa barat",5
11,Saya belum tahu apa itu LNG :),0
11,Lng apaan?,0
11,"kalimantan timur, sumatera barat, papua",1
11,LNG juga saya tidak tahu,0
11,saintek,0
11,kalimantan timur jawa barat sumatra selatan,3
11,Pesisir utara pulau Jawa dan pesisir selatan pulau Kalimantan.,1
11,"papua barat, jawa barat, kepulauan riau",3
11,"Kalimantan,Sulawesi ,jawa",1
11,Vvb,0
11,Sumatera dan Kalimantan,1
11,"Pereula dan Loukseumawe (Nanggroe Aceh Darussalam) Sungai Pakning dan Dumai (Riau) Plaju, Sungai Gerong dan Muara Enim (Sumatera  Selatan)",1
11,Pas,0
11,"Sumatra,kalimantan,sulawesi,jawa",1
11,"Kalimantan, sumatra",1
11,"Kalimantan timur, papua barat",1
11,Apa itu LNG,0
11,"Daerah Kalimantan Timur, Sumatera Selatan, Papua Barat, Kepulauan Riau, dan Jawa Barat",5
11,Tambang lulz,0
11,"Bali, Kalimantan, NTT",1
11,"Kalimantan Timur,Sumatra Selatan,Papua Barat,Kepulauan Riau,Jawa barat.",5
11,"papua barat,  kalimantan timur,  sumatera selatan",3
11,"Kalimantan timur, sumatera selatan,Papua barat",3
11,Tidak tahu.,0
11,"Kalimanatan timur, papua, sumatera selatan",2
11,"Kalimantan timur,  sumatera selatan, papua barat, kepulauan riau, dan jawa barat.",5
11,"Kalimantan,  sumatra selatan dan papua",1
11,"Jawa barat, Kalimantan timur, papua, kepulauan Riau, sumatera selatan",3
11,"Kalimantan Timur, Sumatera Selatan, Papua Barat, Kepulauan Riau, Jawa Barat",5
11,"kalimantan timur,sumatra selatan,papua barat,kepulauan riau,jawa barat",5
11,"Jawa barat,Kepulauan Riau,Papua Barat,Sumatera Selatan,Kalimantan Timur",5
11,"Kalimantan timur, sumatera selatan, papua barat, kepulauan riau, jawa barat",5
11,Jombang palembang medan,1
11,sumatera kalimantan sulawesi,1
11,Wilayah Papua atau irian jaya dan Wilayah Kalimantan,1
11,"Bogor, Jawa tengah",1
11,"Jawa barat, kepulauan riau, papua barat, sumatera selatan, dan kalimantan timur",5
11,Kalimantan timur,1
11,"Jawa barat, kepulauan riau, papua barat",3
11,"Cepu, bolangan",1
11,"Kalimantan Timur,Sumatera Selatan,Papua Barat,Kepulauan Riau,Jawa Barat",5
11,Kalimantan,1
11,sumatera dan kalimantan,1
11,"kalimantan timur,riau,sumatera selatan,papua barat,jawa barat",5
11,SF,0
11,Bontang dan DiNatuna.,2
11,"kalimantan timur, NAD, jawa barat , sumatra barat , sumatra selatan, dan papua",3
12,Intensifikasi pertanian adalah usaha untuk mengoptimalkan penggunaan teknologi dalam pertanian sedangkan ekstensifikasi pertanian adalah usaha untuk memperluas lahan pertanian.,3
12,Sama nomer yg tadi,0
12,Intensifikasi adalah panca usaha tani sedangkan ekstensifikasi adalah usaha meningkatkan pertanian,3
12,Intensifikasi penggunaan lahan pertanian secara terus menerus sedangkan ekstensifikasi pengurangan intensitas penggunaan lahan pertanian,2
12,"Intensifikasi pertanian berarti menambah kualitas lahan dan tanaman, mengadakan penggunaan teknologi terbarukan, dan memperbaiki pengelolaannya. Sedangkan ekstensifikasi pertanian adalah menambah diversifikasi tanaman tani, meningkatkan jumlah produksi, dan memperluas lahan pertanian.",4
12,Terletak pada metodenya,1
12,Ga tau,0
12,Kedalam dan keluar,1
12,"Intensifikasi adalah pertanian yabg sistemnya akan selalu rutij tiap hari, sedangkan ekstensif adalah sistem pertanian yang eksternal",1
12,F,0
12,"Intensifikasi adalah peningkatan kuantitas hasil pertanian tanpa menambah lahan dan tenaga kerja yang ada, sedangkan ekstensifikasi adalah meningkatkan kuantitas pertanian dengan cara menambah lahan dan tenaga kerja",3
12,"Intensifikasi pertanian meningkatkan hasil pertanian dengan mengoptimalkan lahan pertanian, ekstensifikasi pertanian meningkatkan hasil pertanian dengan menambah lahan pertanian",3
12,Intensifikasi pertanian adalah meningkatkan kualitas hasil pertanian dengan cara optimalisasi lahan pertanian. Ekstensifikasi pertanian adalah usaha meningkatkan hasil pertanian dengan cara memperluas lahan pertanian dengan menanam bibit sejenis ataupun berbeda,3
12,intensifikasi pertanian adalah cara perawatan atau pengelolaan bagaimana hasil pertanian bisa memuaskan sedangka ekstensifikasi pertanian adalah bagaiman cara pengelolaan atau cara memasarkan hasil hasil pertanian,2
12,Gatau,0
12,"Intensifikasi pertanian dilakukan didalam lingkup pertanian seperti lahan, bibit, air, pupuk dan sebagainya sedangkan ekstensifikasi adalah sebuah bentuk untuk meningkatkan pertanian yang berasal dari luar",1
12,Intensifikasi pertanian adalah pengoptimalan lahan pertanian yg sudah ada sedangkan ekstensifikasi pertanian adalah peluasan lahan pertanian,3
12,"intensifikasi ke dalam, ekstensifikasi ke luar",1
12,Intensifikasi terfokus untuk memanfaatkan lahan pertanian yang ada. Ekstensifikasi terfokus untuk memperluas lahan agar produksi lebih banyak.,3
12,Intensifikasi faktor dalam dari pertanian. Ekstensifikasi faktir dari luar pertanian,1
12,Intensifikasi pertanian yaitu peningkatan hasil pertanian yang sudah ada untuk dikembangkan secara optimal sedangkan ekstensifikasi yaitu perluasan area pertanian,3
12,"Intensifikasi pertanian adalah perlakuan khusus dan mendalam dalam segi pertanian yang berasal dari dalam, sedangkan ekstensifikasi pertanian adalah perlakuan khusus dan mendalam yang berasal dri luar",1
12,"Intensifikasi pertanian adalah salah satu usaha untuk meningkatkan hasil pertanian dengan cara mengoptimalkan lahan pertanian yang sudah ada. Sedangkan, ekstensifikasi pertanian adalah perluasan areal pertanian ke wilayah yang sebelumnya belum dimanfaatkan manusia.",3
12,apa ya,0
12,Usaha meningkatkan kuantitas hasil pertanian dengan cara optimalisasi lahan pertanian yang sudah ada. ... Sedangkan ekstensifikasi pertanian adalah usaha meningkatkan hasil pertanian dengan cara memperluas lahan pertanian dan menanam jenis bibit yang sejenis ataupun berbeda.,3
12,"Intensifikasi adalah usaha mengolah lahan, ekstensifikasi adalah usaha memperluas lahan",2
12,Intensifikasi itu pengaruh dari dalam dan ekstensifikasi pengaruh pertanian dri luar,1
12,"Intensifikasi pertanian merupakan hal-hal yang mampu menigkatkan hasil panen, sedangkan ekstensifikasi pertanian merupakan hal-hal yang membuat hasil panen kurang maksimal.",2
12,Lupa,0
12,-Intensifikasi ialah upaya untuk meningkatkan hasil pertanian tanpa memperluas lahan pertanian yang telah ada. ... Intensifikasi lebih dikenal dengan nama pancausaha tani. -Ekstensifikasi adalah usaha meningkatkan hasil pertanian dengan memperluas lahan pertanian,3
12,Tidak tahu. Maaf aku anak IPA soalnya :),0
12,Intensifikasi pertanian adalah mengelola pertanian didalam sedangkan ekstensifikasi pertanian adalah mengelola pertanian diluar,1
12,"Intensifikasi pertanian yaitu pengelolaan pertanian Dari Dalam,sedangkan ekstensifikasi Dari luar",1
12,Intensifikasi adalah upaya untuk meningkatkan Hasil pertanian tanpa memperluas wilayah sedangkan eksentrisitas yaitu meningkatkan hasil pertanian tetapi dengan memperluas wilayah,2
12,"Intensifikasi=mengelola lahanmengelola bibit ungul, ekstensifikasi=memperluas lahan",2
12,Intensifikasi pertanian berarti melakukan upaya intensif pada lahan tani yang telah tumbuh sefangkan ekstensifikasi pertanian adalah kebalikannya,1
12,intensifikasi : panca usaha pertanian . Ekstensifikasi pertanian : meningkatkan hasil pertanian dgn memperbanyak Jenis tanaman pada suatu lahan pertanian,2
12,"Perbedaan antara intensifikasi pertanian dan ekstenstifikasi pertanian: Intensifikasi pertanian adalah peningkatan masuknya produksi pertanian per unit, sedangkan Ekstensifikasi pertanian adalah proses mengurangi penggunaan modal pertanian dan penggunaan pemasukan pertanian dibandingkan dengan lahan.",1
12,Lupaaa,0
12,Intensifikasi lebih ke nama pancausaha tani kalau ekstensifikasi pertanian meningkatkan hasil pertanian,1
12,Intensifikasi yaitu memperhatikan waktu atau jangka waktu pemberian nutrisi pada tanaman. Ekstensifikasi yaitu perpanjangan waktu perawatan,1
12,Intensifikasi pertanian adalah perluasan produksi dengan cara meningkatkan produktivitas faktor produksi yang ada sedangkan ekstensifikasi pertanian adalah perluasan produksi dengan cara menambah faktor produksi yang ada,1
12,Intensifikasi pertanian adalah pengubahan mode dari dalam. Sedangkan ekstensifikasi pertanian adalah pengubahan mode dari luar.,1
12,Intensifikasi pertanian adalah para petani menggunakan lahan tanah yang sudah ada sebelumnya adapun ekstensifikasi pertanian adalah perluasan lahan tanah dari lahan yang sebelumnya,2
12,intensifikasi adalah upaya meningkatkan produksi panen,1
12,"Intensifikasi yaitu upaya untuk meningkatkan hasil pertanian tanpa memperluas lahan pertanian, sedangkan ekstensifikasi yaitu usaha meningkatkan hasil pertanian dengan memperluas lahan pertanian",2
12,"Intensifikasi adalah pasca usaha tani, dan ekstensifikasi adalah cara memperluas pertanian.",2
12,Intensifikasi pertanian adalah proses penanaman tumbuhan menggunakan perasaan yang lemah lembut dari dalam hati. Sedangankan ekstensifikasi pertanian adalah proses penanaman tumbuhan menggunakan tenaga luar.,1
12,Intensifikasi tanpa memperluas lahan pertanian yang ada. Sedangkan ekstensifikasi dengan memperluas lahan pertanian,2
12,In yang berarti dalam berarti adalah suatu pertanian yang,0
12,"intensifikasi adalah upaya meningkatkan kuantitas pertanian dgn mengoptimalkan lahan yg sudah ada , ekstensifikasi adalah upaya meningkatkan lahan pertanian dgn memperluas wilayah dgn menanamkan bibit baru atau berbeda.",3
12,Intensifimasi pertanian adalah pemanfaatan pertanian dalam bidang lahan dan ekstensifikasi pertanian adalah pemanfaatan dalam bidang tumbuhan,1
12,Intensifikasi lebih dikenal dengan nama pancausaha tani. -Ekstensifikasi adalah usaha meningkatkan hasil pertanian dengan memperluas lahan pertanian. -Diversifikasi adalah usaha meningkatkan hasil pertanian dengan cara memperbanyak jenis tanaman pada suatu lahan pertanian,3
12,Intensifikasi pertanian berarti pemeliharaan pertanian dari dalam sedangkan ekstensifikasi pertanian adalah pemeliharaan pertanian dari luar,1
12,Memperluas dan mempersempit pertanian,1
12,intensifikasi= meningkatkan pemanfaatan lahan yang ada dengan menggunakan berbagai jenis tanaman. ekstensifikasi= meningkatkan hasil dengan memperluas lahan,2
12,Ekstensifikasi : perluawasan areal pertanian ke wilaya yg sebelmunya. Intensifikasi : meningkatkan hasil pertanian dengen cara mengoptimalkan lahan.,3
12,Tidak tahu,0
12,intensifikasi pertanian berarti dalam cakupan pertanian sedangkan ekstensifikasi pertanian di luar cakupab pertanian.,1
12,intiensifikasi pertanian berarti meneliti pengaruh pengaruh dari dalam dalam pertanian yang menyebabkan produk tersebut mampu bersaing. sedangkan ekstensifikasi yaitu pengaruh dari luarnya misal dalam pemasarannya dan distribusinya,1
12,Intensifikasi(dari dalam/sering) ekstensifikasi(dari luar),1
12,"intensifikasi pertanian adalah upaya menngkatikan hasil pertanian dengan cara memanfaatkan lahan yang sudh tersedia, ekstensifikasi yaitu perluasan lahan pertanian yangsebelumnya belum pernah di gunakan.",3
12,intensifikasi itu pemantapan dari hal yang sudah ada jadi cuma dibagusin kalo eksten ya yang dr luar gitu jd blm ada terus diadain deh,1
12,Intensifikasi pertanian adalah memanfaatkan lahan yang sudah ada. Sedangkan ekstensifikasi pertanian adalah memanfaatkan lahan yang belum digunakan untuk dijadikan lahan pertanian.,2
12,Didalam dan atau diluar pertanian dalam cara pengelolaanya,0
12,"Intensif yaitu meningkatkan hasil dan kualitas hasil panen pertanian, sementara ekstentifikasi menambah kuantitas jumlah hasil panen.",1
12,Intensifikasi: produktivitas bibit dan tanaman ekstensifikasi: penambahan alat dan perluasan lahan,2
12,"Intensifikasi dilakukan dengan memaksimalkan sumber daya lahan yang ada dan melakukan upaya penyuburan tanah dengan penggunaan pupuk untuk meningkatkan hasil produksi, sedangkan ekstensifikasi pertanian adalah suatu upaya meluaskan lahan pertanian guna meningkatkan hasil produksi",3
12,tidak tahu saya lupa.,0
12,l,0
12,Intensifikasi dari dalam. Ekstensifikasi dari luar,1
12,.,0
12,"jangan tanya saya, saya bukan petani",0
12,inten: faktor internal; eksten: faktor eksternal,1
12,intensifikasi menambahkan hasil pertanian ekstensi meluskan lahan pertanian,1
12,"Intensifikasi pertanian menggunakan teknologi dalam pengembangan tanaman, ekstensifikasi pertanian untuk meluaskan lahan garapan pertanian.",3
12,"Intensifikasi pertanian adalah dengan menerapkan panca usaha tani yaitu penanam varietas unggul, irigasi, penyemprotan hama, pemberian pupuk sedangkan ekstensifikasi adalah usaha untuk memperluas bidang pertanian / membuka lahan pertanian baru",3
12,Intensifikasi lebih fokus ke faktor dalam sedangkan ekstensifikasi ke faktor luar.,1
12,letak perbedaan lahan pertaniannya,1
12,APAITU,0
12,-,0
12,Intensifikasi adalah usaha untuk meningkatkan hasil pertanian tanpa perluasan lahan sementara esktensifikasi adalah usaha meningkatkan hasil produksi dengan menambah luas lahan.,2
12,A,0
12,"intensifikasi yaitu meningkatkan hasil pertanian dengan cara meningkatkan kualitas hasil, ekstensifikasi yaitu menambah jenis hasil pertanian sehingga bervariasi",2
12,intens peningkatan jumlah produksi tanpa memperluas lahan dan ekstensifikasi peningkatan dgn perluasan lahan,2
12,Tidak tahu,0
12,intensifikasi mencakup 5 panca usaha tani dan ekstensifikasi adalah perluasan lahan,2
12,Sama petani maju,1
12,Tidak tahu.,0
12,ekstensifikasi adalah perluasan lahan pertanian ke lahan yang belum dijamah manusia sedangan intensifikasi pertanian adalah perluasan lahan pertanian dengan mengoptimalkan lahan yang sudah ada,2
12,peningkatan berdasarkan faktor internal dan eksternal,1
12,"Intensifikasi itu perbaikan ke kualitasnya, Kalo ekstentifikasi ke kuantitasnya / jumlah",1
12,intensifikasi adalah perbaikan mutu faktor produksi. ekstensifikasi adalah penambahan jumlah faktor produksi,1
12,gatau,0
12,Bedanya sama hurufnya dong,0
12,Lupa,0
12,"intensifikasi yaitu peningkatan mutu faktor produksi, sedangkan ekstensifikasi adalah penambahan faktor produksi",1
12,intensifikasi pertanian merupakan faktor dari dalam sedangkan ekstensifikasi pertanian merupakan faktor dari luar,1
12,Memperbanyak tanaman yang ada dan memperluas wilayah yang ada,2
12,Intensifikasi adalah pemeliharaan pertanian yanng merujuk pada tubuh tumbuhan itu sedangkan ekstensifikasi adalah pemeliharaan makhluk hidup yang dilakukan secara pemerhatian dari luar seperi pemberian jaring .,1
12,"Intensifikasi ialah upaya untuk meningkatkan hasil pertanian tanpa memperluas lahan pertanian yang telah ada. Upaya intensifikasi dilakukan dengan cara penggunaan pupuk, bibit unggul, pengairan, pemeliharaan, dan penyuluhan. Intensifikasi lebih dikenal dengan nama pancausaha tani.  -Ekstensifikasi adalah usaha meningkatkan hasil pertanian dengan memperluas lahan pertanian. ",3
12,Skip,0
12,Mengolah dan menyebar kan,0
12,kurang tau,0
12,Nggk tau,0
12,inten : menambah eksten : mengganti,1
12,Mungkin intensifikasi dalam dan ekstensifikasi luar,1
12,"Intensifikasi adalah upaya untuk meningkatkan hasil pertanian tanpa memperluas lahan pertanian yang telah ada, ekstensifikasi adalah usaha meningkatkan hasil pertanian dengan memperluas lahan pertanian.",3
12,"Intensifikasi: meningkatkan mutu, ekstentifikasi: perluasan wilayah",1
12,Intensifikasi pertanian adalah cara untuk mengoptimalkan lahan pertanian yang sudah ada. sedangkan ekstensifikasi pertanian adalah memperluas lahan yang belum digunakan.,3
12,intensifikasi pertanian adalah suatu keadaan dimana manusia menginginkan hasil yang lebih dari panen sebelumnya sedangkan ekstensifikasi pertanian adalah keadaan seorang petani memperluas sawahnya guna untuk meningkatkan produktivitas pertanian.,2
12,gatau,0
12,pernah belajar ini tapi lupa,0
12,Gatau,0
12,Kalo in dalam eks luar kak ngantuk gak boong 😭😭,0
12,"Sulit ieu mah, lewat.",0
12,Intensifikasi dilakukan secara terus menerus ekstensif dilakukan jarang,1
12,intensifikasi dari dalam,1
12,"Intensifikasi adalah  usaha untuk meningkatkan hasil pertanian tanpa memperluas lahan pertanian yang telah ada. Upaya intensifikasi dilakukan dengan cara penggunaan pupuk, bibit unggul, pengairan, pemeliharaan, dan penyuluhan.   Ekstensifikasi adalah usaha meningkatkan hasil pertanian dengan memperluas lahan pertanian. ",3
12,"Intensifikasi pertanian : penyempitan lahan pertanian, ekstensifikasi pertanian : perluasan lahan pertanian",2
12,"intensifikasi lebih menekankan jumlah pertanian, ekstensifikasi lebih memperluas area pertanian",2
12,Intensifikasi dari tanamannya. Ekstensifikasi dari alat bertaninya,1
12,tidak tahu,0
12,Tidak tahu,0
12,gatau apa itumah,0
12,in itudidalam eks itu dari luar,0
12,terjai di dalam dan diluar,0
12,pertanian yang menggarap sasah milik sendiri dan satunya yng bukan milik sendiri,1
12,perbedaannya adalah,0
12,Intensifikasi adalah upaya untuk meningkatkan hasil pertanian tanpa memperluas lahan pertanian yang telah ada. Ekstensifikasi adalah usaha meningkatkan hasil pertanian dengan memperluas lahan pertanian,3
12,a,0
12,Tak tau,0
12,intensifikasi adalah upaya untuk meningkatkan hasil peryanian tanpa memperluas lahan pertanian sedagkan ekstensifikasi usaha meningkatkan hasil pertanian dengan memperluas lahan pertanian,3
12,"intensifikasi adalah upaya atau usaha pengolahan lahan pertanian dengan intensif dan sebaik-baiknya, sedangkan ekstensifikasi adalah usaha atau upaya memperluas lahan pertanian dengan membuka lahan pertanian baru",2
12,tidak tau,0
12,Intensifikasi Mengoptimalkan lahan yang sudah digunakan sdangkan ekstensifkasi membuka lahan,1
12,Tidak tau,0
12,Intensif menambah faktor produksi. Ekstensif tanpa menambah faktor produksi,1
12,"Intensifikasi pertanian yaitu penggenjotan untuk menambah dan mengembangkan pertanian, sedangkan ekstensifikasi yaitu seperti perluasan lahan pertanian",2
12,intensifikasi pertanian dilakukan dengan inten,1
12,belum tau,0
12,Inten : pengoptimalan lahan dan eksten : perluasan lahan,1
12,Ngantuk,0
12,intensifikasi merupakan dari dalam dan ekstensifikasi merupakan dari luar,1
12,ekstensifikasi pertanian adalah cara meningkatkan hasil pertanian dengan cara memperluas lahan sedangkan instensifikasi meningkatkan hasil pertanian denngan lahan yang sudah ada,2
12,"Intensifikasi pertanian adalah peningkatan kualitas tanaman pertanian dengan peningkatan hasil produksi dengan berbagai cara, misal: penggunaan pupuk berkualitas. Ekstensifikasi pertanian adalah perluasan lahan pertanian.",3
12,"Intensifakasi pertana adalah usaha untuk meningkatkan hasil pertanian , Sedangkan Ekstensifakasi adalah pengeluasannarea pertanian yang ingin dimanfaatkan",3
12,Intensifikasi ialah upaya untuk meningkatkan hasil pertanian tanpa memperluas lahan pertanian yang telah ada. ... Intensifikasi lebih dikenal dengan nama pancausaha tani. -Ekstensifikasi adalah usaha meningkatkan hasil pertanian dengan memperluas lahan pertanian.,2
12,"intensifikasi pertanian adalah meningkatka hasil pertanian dengan mengotimalkan lahan pertanian yang sudah ada,  esktensifikasi adalah perluasan area pertanian",3
12,"Intensifikasi tanpa memperluas lahan pertanian, ekstensifikasi memperluas lahan pertanian",2
12,"-Intensifikasi ialah upaya untuk meningkatkan hasil pertanian tanpa memperluas lahan pertanian yang telah ada. Upaya intensifikasi dilakukan dengan cara penggunaan pupuk, bibit unggul, pengairan, pemeliharaan, dan penyuluhan. Intensifikasi lebih dikenal dengan nama pancausaha tani.  -Ekstensifikasi adalah usaha meningkatkan hasil pertanian dengan memperluas lahan pertanian.",3
12,-,0
12,"Intensifikasi adalah peningkatan produksi dengan petani terus bertani, sedangkan ekstensifikasi adalah perluasan produksi dengan memperluas lahan pertanian.",2
12,Intensifikasi  Pertanian adalah,1
12,"Intensifikasi pertanian berarti peninjauan berdasarkan faktor faktor yang berasal dari dalam, ekstensifikasi pertanian berarti peninjauan kembal faktor faktor dari luar. i",1
12,Kurang tau,0
12,"Intensifikasi adalah perluasan produksi dengan cara meningkatkan produktifitas faktor produksia yang ada , sedangkan Ekstensifikasi adalah perluasan produksi dengan cara menambah faktor produksi yang ada .",1
12,GatI,0
12,Intesifikasi pertanian adalah upaya untuk meningkatkan bibit unggul dalam pertanian. Ekstentifikasi adalah upaya untuk meningkatkan kualitas ekosistem pertanian,2
12,Tidak tahu,0
12,intensifikasi upaya meningkatkan hasil pertanian tanpa memperluas lahan sedangkan ekstensifikasi dengan memperluas lahan,2
12,Intensifikasi untuk menanam padi dan ekstensifikasi untuk penjualan padi,1
12,ih meni,0
12,Intensifikasi pertanian ialah usaha meningkatkan kuantitas hasil pertanian dengan cara optimalisasi lahan pertanian yg sudah ada. Sedangkana Ekstensifikasi usaha meningkatkan hasil pertanian dengan cara memperluas lahan pertanian dan menanam jenis bibit yang sejenis ataupun berbeda.,3
12,a,0
12,Udah pusing min,0
12,Intensifikasi : pemeliharaan terhadap pertanian yang ada.  Ekstensifikasi : perluasan wilayah pertanian,2
12,"Intensifikasi adalah usaha meningkatkan hasil pertanian Tampa memperluas lahan, sedangkan ekstensifikasi usaha meningkatkan hasil pertanian dengan Cara memperluas lahan",3
12,"Intensifikasi adalah perluasan produksi dengan cara meningkatkan produktifitas faktor produksia yang ada , Ekstensifikasi adalah perluasan produksi dengan cara menambah faktor produksi yang ada .",2
12,"Intensifikasi menggunakan berbagai macam sarana untuk mengolah lahan pertanian, sedangkan ekstensifikasi membuka lahan baru yang belum dimanfaatkan untuk memperluas lahan pertanian.",2
12,Perbedaan diluar dan didalam,1
12,"Intensifikasi lebih cenderung kepada peningkatan kualitas pertanian seperti pemberian pupuk, jika ekstensifikasi lebih condong memperluas lahan pertanian",1
12,"Intensifikasi adalah mengoptimalkan peningkatan di daerah tsb dengan adanya variasi cara, ekstensifikasi adalah pembukaan lahan baru",3
12,"Intensifikasi ialah upaya untuk meningkatkan hasil pertanian tanpa memperluas lahan pertanian yang telah ada. Upaya intensifikasi dilakukan dengan cara penggunaan pupuk, bibit unggul, pengairan, pemeliharaan, dan penyuluhan. Intensifikasi lebih dikenal dengan nama pancausaha tani.  -Ekstensifikasi adalah usaha meningkatkan hasil pertanian dengan memperluas lahan pertanian. ",3
12,Intensifikasi; peningkatan mutu. Ekstensifikasi; peningkatan daya tahan padi,1
12,"Intensifikasi, perhatian khusus atau perawatan terhadap pertanian yang berasal dari dalam.  Ektensifikasi berasal dari luar",1
12,Intensifikasi adalah pengoptimalan lahan pertanian yang sudah tersedia sedangkan ekstensifikasi adalah perluasan area pertanian yang sebelumnya belum dimanfaatkan,3
12,oook,0
12,Intensifikasi berarti mengoptimalkan lahan pertanian yang sudah ada sedangkan Ekstensifikasi lebih kepada perluasan area untuk dijadikan lahan pertanian baru,3
12,"Intensifikasi menitikberatkan peningkatan inovasi dan teknologi, sedangkan ekstensifikasi menitikberatkan pada penambahan faktor produksi",1
12,intensifikasi memanfaatkan lahan yang sudah tersedia dengan memaksimalkan fungsinya sedangkan ekstensifikasi memperluas wilayah pertanian ke lahan yang belum dimanfaatkan oleh manusia,2
12,"intensifikasi pertanian yaitu membangun pertanian di dalam lahan yang semestinya, sedangkan ekstensifikasi pertanian adalah pembangunan pertanian di luar lahan yang semestinya",1
12,intensifikasi pertanian adalah peningkatan hasil pertanian dengan mengoptimalkan lahan pertanian. ekstensifikasi pertanian adalah meningkatkan hasil pertanian dengan mempeluas lahan pertanian,3
12,inten : meningkatkan hasil pertanian dg mengoptimalkan di lahan yg sudah ada ; eksten : meningkatkan hasil pertanian dg membuka lahan baru,3
12,"Intensifikasi merupakan upaya untuk meningkatkann hasil, sedangkann Ekstensifikasi merupakan usaha meningkatkan hasil pertanian dengan memperluah lahan",3
12,intensifikasi itu menurut saya memberi perhatian khusus pada satu bidang dalam pertanian supaya kualitas tetap terjaga lalu kalau ekstensifikasi pertanian adalah pengembangan varietas di bidang pertanian supaya lebih banyka hasil pertanian yang bisa dihasilkan,1
12,Pertanian,0
12,Kurang tahu.,0
12,"Intesifikasi penyempitan lahan pertanian, ekstensifikasi perluasan lahan pertanian",1
12,Intensifikasi adalah pengelolaan pertanian secara terus menerus dari segi utama sedangkan ekstensifikasi adalah pengelolaan pertanian dari segi luar,1
12,tidak tau,0
12,gatau,0
12,intensifikasi pertanian merupakan pengembangan dari dalam lahan itu sendiri. ekstensifikasi pertanian merupakan pengembangan pertanian darinluar lahan pertanian,1
12,Intensifikasi ialah upaya untuk meningkatkan hasil pertanian tanpa memperluas lahan pertanian yang telah ada. ... Intensifikasi lebih dikenal dengan nama pancausaha tani. -Ekstensifikasi adalah usaha meningkatkan hasil pertanian dengan memperluas lahan pertanian.,3
12,intensifikasi pertanian adalah di dalam sedangkan ekstensifikasi di luar,1
12,"intensifikasi pertanian berarti mengonsentrasikan mutu di dalam proses pertanian. sementara, ekstensifikasi berarti kegiatan berupa perluasan pertanian",2
12,Gatau maaf,0
12,Belum belajar yang ini,0
12,"Ekstensifikasi pertanian adalah perluasan areal pertanian ke wilayah yang sebelumnya belum dimanfaatkan manusia. ... Berbeda halnya dengan ekstensifikasi pertanian, Intensifikasi pertanian adalah salah satu usaha untuk meningkatkan hasil pertanian dengan cara mengoptimalkan lahan perhatian yang sudah ada",3
12,"intensifikasi memaksimalkan komoditi dari lahan yang sama, ekstensifikasi memperluas lahan pertanian",2
12,"Ekstensifikasi itu menambah faktor produksi pertanian, sedangkan intensifikasi lebih ke meningkatkan mutu faktor produksi pertanian.",1
