type-problem,jawaban,score
11,maaf saya tidak tau,0
11,bentuk akar serabur menyerupai serabut dan ukuran akar serabut relatif kecil.,4
11,Akarnya kuat,1
11,monokotil,3
11,"Berserabut,banyak,tidak tunggang",4
11,"Tidak kokoh, dangkal, mudah dicabut",4
11,"Bentuknya serabut, dimiliki oleh tanaman monokotil",4
11,belum tahu,0
11,.,0
11,banyak terdapat akar akar halus yang menjulur kesamping,3
11,Serabut dan keriting,3
11,"pendek, tdk kuat/ kokoh, bnyk serabu2nya gituw",4
11,"Bercabang banyak, mudah dipatahkan, mengandung banyak air",3
11,"Akarnya tipis dan ""berserabut"". Dari ujung batang sudah bercabang menjadi banyak.",4
11,"Akar nya cenderung lebih banyak dan halus, biasa dimiliki tumbuhan monokotil.",4
11,"Berbiji satu (monokotil), batangnya tidak bercabang dan tidak berkambium",4
11,gak atau,0
11,lembut,0
11,"Ada tudung akar, lemah dan mudah dicabut hehe",3
11,Tidak berkambium berdaun sejajar berbiji monokotil,4
11,"Tidak memiliki akar utama, bergerombol, mudah tumbang, dan tidak. Memiliki stele",5
11,"Tipis, bercabang banyak, tidak dapat melakukan simplas atau apoplas",3
11,"Dimiliki tumbuhan monokotil, menyebar, lebih lemah daripada akar tunggang",5
11,"kecil"", bentuknya serabut, banyakk",4
11,"Bentuknya menyerupai serabut, ukuranya relatif lebih besar, besaran setiap akar condong hampir sama, akar serabut biasanya dimiliki oleh tumbuhan berkeping satu(monocotil)",5
11,h,0
11,akarnya banyak dan kecil kecil serta pendek pendek,3
11,"Ukuran relatif kecil,  dimiliki oleh tumbuhan monokotil,  tempat tumbuh pada bagian pangkal batang",5
11,Akarnya banyak dan tidak kokoh,3
11,Seperti serabut,2
11,.,0
11,"Akarnya berbentuk bercabang-cabang, Besaran setiap akar serabut condong hampir sama semua",3
11,"Menjalar, banyak cabang",3
11,Tidak kokoh,2
11,"Memiliki banyak cabang, ukuran relatif kecil dibanding akar tunggang",3
11,"terdapat pada tumbuhan monokotil, sistem perakaran nya lemah dan memiliki struktur akar yang bercabang",5
11,"Memiliki banyak cabang, pada tanaman dikotil",2
11,Dimiliki tumbuhan monokotil,3
11,Akar serabut terdiri dari rambut-rambut akar yang lebat dan tersebar.,3
11,"Daunnya menyirip, Batang berkambium, dll.",1
11,Memiliki banyak cabang,3
11,Xylem dan floem berselang-seling letaknya.,4
11,mudah dicabut cabangnya banyak monokotil,4
11,Memiliki banyak serabut akar lateral,2
11,berserabut,2
11,Tidak memiliki akar tunggang,3
11,"Bentuk menyerupai serabut, ukuran relatif kecil, tumbuh akar pada bagian pangkal batang",4
11,"Tidak memiliki perisikel, berkas pembuluh nya berselang seling",3
11,Hhh,0
11,"Ciri-ciri Akar serabut      Bentuk akar serabut menyerupai serabut.     Ukuran akar serabut relatif lebih kecil.     Tempat tumbuh akar serabut pada bagian pangkal batang.     Besaran setiap akar serabut condong hampir sama semua.     Akar serabut biasanya dimiliki oleh tumbuhan berkeping satu (monocotil) seperti kelapa, padi, dan jagung.",5
11,"Biasanya tumbuhan merambat, akar banyak",3
11,Cuma pgm liat total nilai T_T,0
11,"Tipis,banyak",2
11,Akarnya berupa serabut dan tidak memiliki akar utama,3
11,merambat,2
11,A,0
11,tidak punya akar utama,3
11,"Bentuk nya berserabut, ukurannya kecil, tumbuh di pangkal batang",4
11,tidak tunggang,2
11,"menjalar secara horisontal, batang tanaman cenderung besar dan tumbuh secara melebar",3
11,"tidak memiliki akar utama, bercabang-cabang sehingga jangkauannya lebih luas, dimiliki oleh tumbuhan monokotil",5
11,Terbagi menjadi beberapa akar,2
11,lupa,0
11,Akarnya pendek dan jumlahnya banyak,3
11,"Serabut, ukurannya relatif kecil, dimiliki oleh tumbuhan berkeping satu ( monokotil )",4
11,"menjulur, memiliki serabut serabut, biasa di temukan di tumbuhan monokotil",5
11,akar serabut biasanya ditemukan pada tumbuhan monokotil; tempat tumbuh akar serabut berada di pangkal batang; ukuran akar serabut terbilang relatif kecil dan hampir semuanya memiliki ukuran yang sama,5
11,"Kecil, nyebar, banyak",3
11,"halus, kecil - kecil, lebih tidak kaku daripada akar tunjang",4
11,"monokotil, berkelipatan bunga tiga dan enam, tidak mempunyai kambium",4
11,banyak bulu,2
11,T,0
11,"bercabang banyak, cenderung lemah dalam menopang suatu tumbuhan, daerah serapannya luas, tidak memiliki tudung akar",4
11,akar serabut berbeda dengan akar tunggang. akar serabut tumbuh secara menyebar,3
11,"Tidak ada akar penunjang, menyebar rata",4
11,"Terdapat pada tanaman monokotil, tanaman tidak berkayu",3
11,"Tudung akarnya halus, dimiliki tanaman monokotil, cenderung dimiliki tanaman kecil (padi, jagung, dll)",5
11,Berserabut,2
11,Akar serabut tidak memiliki akar pokok. Akarnya cenderung lemah karena tidak mengakar sampai tanah terdalam. Akar serabut memiliki rambut akar yang banyak dan berserabutan.,5
11,"Bentuk akar serabut menyerupai serabut. Ukuran akar serabut relatif lebih kecil. Tempat tumbuh akar serabut pada bagian pangkal batang. Besaran setiap akar serabut condong hampir sama semua. Akar serabut biasanya dimiliki oleh tumbuhan berkeping satu (monocotil) seperti kelapa, padi, dan jagung.",5
11,"tunggang, dikotil",1
11,Berserabut,2
11,Tidak dapat / sulit dibedakan antara akar utama dengan cabang akar - Tidak sekokoh akar tunggang ketika menancap ditanah - Umum terdapat pada monokotil walau pun pada dikotil pun bisa terbentuk asalkan dari perkembang biakan vegetatif buatan seperti cangkok,5
11,"Lunak, pendek, tidak berkambium.",3
11,"Ukuran akar relatif lebih kecil, tempat tumbuh pada bagia pangkal batang, besaran setiap akar serabut condong hampir sama semua, biasanya dimiliki oleh tumbuhan monokotil",5
11,tipis tidak berkayu tebal,2
11,"Akar nya seperti serabut, ukuran yang cenderung kecil dan pada keping satu",3
11,"akar serabut hanya dimiliki tumbuhan monokotil, akarnya berukuran kecil dan berserabut",4
11,"Tumbuhannya berbiji 2 atau dikotil, akarnya berbentuk serabut tipis, biasanya tumbuhan yang memiliki tipe akar ini tidak tinggi(tumbuhan pendek).",2
11,"Tidak kokoh, dimiliki tumbuhan monokotil",4
11,"Akarnya seperti rambut, bercabang, tidak kokoh, menjalar, tidak berkambium",4
11,"Tidak tunggang,",2
11,"Tidak kokoh, merupakan akar tumbuhan monokotil",4
11,"Bercabang banyak, tidak keras, dan biasanya terdapat pada tumbuhan monokotil.",5
11,"Berserabut, bercabang banyak.",3
11,Memiliki banyak cabang,2
11,"tidak memiliki akar utama, seperti rambut dimiliki oleh tanaman monokotil",5
11,"Bercabang2, mudah di cabut, daun sejajar, tidak ada akar utama yg pnjg dan kuat",5
11,A,0
11,Bentuknya serabut tidak menembus tanah terlalu dalam,4
11,Terdapat pada tanaman monokotil dan memiliki banyak cabang akar,4
11,"Berbiji satu,batangnya tidak bercabang dan tidak berkambium",4
11,"Bagian tumbuhan yang didalam tanah, warna akar keputih putihan/kekuning Kuningan , ujung akar mempunyai bentuk yang meruncing",3
11,"hanya dapat ditemui di tumbuhan monokotil, berbentuk serabut tidak kaku",4
11,"Biji berkeping monokotil, daun sejajar dan melengkung",4
11,"Memiliki akar seperti rambut, terdapat pada tanaman monokotil",4
11,"Cabangnya banyak dan kecil, tumbuh kesamping",3
11,"Jumlah cabang lebih banyak dari tunggang, lebih elastis dan warnanya lebih tua dari akar tunggang",4
11,Akar,0
11,"Batang tidak bercabang dan tidak berkambium, biji monokotil",4
11,Tidak memilik akar tunggal,3
11,"daun sejajar, memiliki rambut akar banyak, merupakan tanaman monokotil",5
11,"Letoy, banyak cabang, tidak terlalu kuat",3
11,Lupa,0
11,"Halus,banyak,dimiliki oleh tumbuhan monokotil,pendek",4
11,"Bentuk akar serabut menyerupai serabut Ukuran akar serabut relatif lebih kecil Tempat tumbuh akar serabut pada bagian pangkal batang Besaran setiap akar serabut condong hampir sama semua Akar serabut biasanya dimiliki oleh tumbuhan berkeping satu (monocotil) seperti kelapa, padi, dan jagung. Akar serabut tidak tertancap ke tanah terlalu dalam. Akarnya berbentuk bercabang-cabang Sistem perakaran serabut lemah yang dapat menyebabkan pohonnya mudah tumbang jika kena tiup angin kencang.",5
11,"Terlihat banyak cabang dalam akar dan tak ada akar utama, tak punya rambut akar",3
11,"berbentuk serabut, ukuran kecil, terdapat pada tumbuhan monokotil",4
11,"berserabut, terdiri dr akar” kecil” banyak dimana” dan mengumpul seperti rambut",3
11,Akar serabut memiliki ciri akar yg bercabang,3
11,Menyebar,2
11,"Biasanya terdapat pada tumbuhan monokotil, bentuk akarnya serabut",4
11,Bentuk akar serabut menyerupai serabut. Ukuran akar serabut relatif lebih kecil. Tempat tumbuh akar serabut pada bagian pangkal batang. Besaran setiap akar serabut condong hampir sama semua. Akar serabut biasanya dimiliki oleh tumbuhan berkeping satu (monokotil) seperti padi.,5
11,"akar tumbuh melebar dan bercabang cabang, luas penyerapan lebih besar, bersifat lentur, memiliki banyak rambut akar.",4
11,Akar yang menjulur keluar dari batang,3
11,Memiliki banyak serabut serabut akar,3
11,"Tidak memiliki akar utama, menjalar tidak jauh dari batang,",4
11,"Bercabang, hanya dimiliki oleh tanaman berkambium",2
11,"Tidak memiliki akar utama, tidak bercabang dari akar utama",3
11,"Ciri-ciri Akar serabut Bentuk akar serabut menyerupai serabut. Ukuran akar serabut relatif lebih kecil. Tempat tumbuh akar serabut pada bagian pangkal batang. Besaran setiap akar serabut condong hampir sama semua. Akar serabut biasanya dimiliki oleh tumbuhan berkeping satu (monocotil) seperti kelapa, padi, dan jagung.",5
11,"Berbentuk seperti serabut, dimiliki oleh tumbuhan berkeping satu",4
11,Akarnya bercabang,3
11,"Berbentuk seperti serabut, kecil, dan pada umumnya dimiliki oleh tumbuhan dikotil atau tumbuhan berkeping biji tunggal.",3
11,"Mudah dicabut, terdapat pada tumbuhan monokitil, memiliki banyak serabut dan tidak ada akar inti",5
11,"Kurang kokoh,dimiliki tumbuhan monokotil",4
11,Akar yg masih muda,0
11,"Ada di tumbuhan monokotil, tidak memiliki akar utama, berupa serabut-serabut kecil seperti rambut halus",5
11,"Berjumlah banyak, berlubang, berisi kandungan air",3
11,"akarnya pendek, bentuknya melebar ke samping, halus, dimiliki oleh tumbuhan monokotil",5
11,"Tumbuhan monokotil, batang tidak bercabang, batang tidak berkambium, bentuk akar mirip serabut, ukuran kecil",5
11,"Berbentuk serabut, ukuran akarnya relatif lebih kecil, memiliki ukuran yang sama, tempat tumbuh akar serabut pada bagian pangkal batang, dimiliki oleh tumbuhan berkeping satu (monokotil).",5
11,"Kecil kecil, tidak kuat, banyak tumbuh, tidak menyebar jauh",4
11,"buahnya berbiji satu (monokotil), batangnya tidak bercabang dan tidak berkambium.",4
11,Bentuk akar serabut menyerupai serabut. Ukuran akar serabut relatif lebih kecil. Tempat tumbuh akar serabut pada bagian pangkal batang. Besaran setiap akar serabut condong hampir sama semua.,4
11,Tidak mempunyai akar utama serta memiliki struktur menjalar dan bercabang banyak,4
12,Penopang tumbuhan,5
12,"Sebagai penyokong tumbuhan, selain utu juga sebagai penghubung antar bagian tumbuhan, sebagai tempat transportasi karrna mengandung xylem dan floem, juga bisa menunjukkan umur tumbuhan",5
12,"Sebagai jalur transportasi makanan dan pengangkut air dan hasil fotosintesis, menyokong tanaman, untuk tumbuh daun",5
12,Pertumbuhan,1
12,"Menyokong tanaman, menyimpan cadangan makanan, mengalirkan nutrisi",5
12,Sebagai tempat lalu lintas zat yang terkandung pada tumbuhan serta sebagai penyokong tumbuhan,5
12,"menyimpan cadangan makanan, sebagai tempat daun,",5
12,penopang termpat penyaluran zat zat tumbuhan tempat mrnyalurkan hasil fotosintesis,5
12,"Untuk memberi bentuk pada tumbuhan, mengantarkan air dari akar menuju daun.",5
12,Menyeimbangkan tumbuhan dan sebagai transportasi air,5
12,Tempat mengangkut zat hara,1
12,Fungsi batang ialah untuk menyokong tubuh tumbuhan,5
12,Menyokong tumbuhan serta mengalirkan air dan zat hara dari akar ke daun,5
12,"pernapasan, memiliki jaringan xylem dan floem, menopang tumbuhan, menyimpan cadangan makanan",5
12,"Memperkokoh suatu tanaman, tempat ranting dan, daun",5
12,"Menopang daun, sebagai transportasi zat hara",5
12,"Sebagai penyokong tumbuhan,sebagai mengangkut zat zat mineral ke akar dan daun dan seluruhnya dan mengangkut zat hasil fotosintesis",5
12,Menyimpan cadangan air,4
12,Untuk penyokong tubuh tumbuhan mengangkut air dan mineral dari akar ke daun,5
12,"Memperkokoh tumuhan, menghantarkan zat makanan",5
12,Sebagai tempat untuk transaksi nutrisi dan sebagai penegak.,5
12,Transportasi zat dan menopang tumbuhan,4
12,Sebagai penyokong dan sebagai tempat cadangan makanan.,5
12,Fungsi batang ada tumbuhan yaitu untuk mengangkut hasil fotosintesis ke seluruh bagian tumbuhan dan juga mengangkut zat hara,5
12,"Memperkokoh tubuh tumbuhan, sebagai transpor penyalur air dan mineral dari akar ke daun, mengedarkan hasil fotosintesis ke seluruh bagian tumbuhan.",4
12,"mengangkut zat makanan ke seluruh tubuh tumbuhan. mengangkut air dan mineral dari akar ke daun, juga zat makanan hasil fotosintesis ke seluruh bagian tubuh",4
12,Sebagai sarana transportasi,1
12,Pas,0
12,"Media transportasi hasil fotosintesis, serta air dan zat hara dari akar ke daun.",5
12,penghubung antara akar dengan daun serta dapat menyimpan cadangan makanan,5
12,mengangkut zat makanan ke seluruh tubuh tumbuhan,4
12,"Untuk menompa daun, ranting, cabang pada daun sekaligus menjadi jalan dari pucuk ke akar atau sebaliknya",5
12,Sebagai penopang tumbuhan dan sebagai tempat untuk jalannya air ke daun,5
12,Sebagai penyokong tubuh tumbuhan dan mengangkut mineral ke seluruh tubuh tumbuhan,5
12,"Untuk menyokong tumbuhan, tempat cadangan makanan, tempat jaringan jaringan yang menyalurkan air dan hasil fotosintesis",5
12,Sebagai alat transportasi air dan zat hara dari akar ke daun serta sebagai pembentuk dan penyangga daun,5
12,"Mengedarkan hasil fotosintesis, sebagai jalannya makanan dan nutrisi bagi tumbuhan",5
12,"fungsi batang adalah sebagai penopang tubuh tumbuhan, pemberi bentuk tumbuhan",5
12,"untuk menopang tubuh tumbuhan, untuk mengalirkan hasil fotosintesis dan zat hara dari akar",5
12,Penyokong. Biar berdiri dengan tegak.,5
12,"Menyokong, transportasi zat, menyimpan makanan cadangan, pernafasan",5
12,sebagai alat penyokong,5
12,Sebagai penopang tumbuhan agar tetap tegak. Juga sebagai sarana transportasi akar ke daun begitu pula sebaliknya,5
12,Sebagai penegak tanaman dan alat pengangkut pada tumbuhan,5
12,Pertanda pertumbuhan dan perkembangan,5
12,sebagai sarana transportasi pada tumbuham dan sebagai tempat melekatnya ranting daun dan buah.,5
12,"Sebagai penyokong tegaknya tunbuhan, sebagi jaringan pengangjut karena di dalamnya terdapat xilem floem, tempat meletaknya daun",5
12,Menopang tumbuhan. Sebagai organ penyur hara.,5
12,"Sebagai penyokong untuk tumbuh, sebagai saluran untuk transportasi zat.",4
12,"Mengangkut air dan garam dari akar ke seluruh bagian seperti daun, buah dll",3
12,"Pastinya sebagai penghubung antara akar dan daun, tempat menyimpan air dan cadangan makanan, dan untuk menegakkan tumbuhan",5
12,Untuk menopang tumbuhan,5
12,Untuk transportasi makanan,4
12,Sebagai alat pengngkut air dan garam mineral yang terdapat pada bagian akar kemudian menyebar ke seluruh bagian daun melalui pembuluh xilem pada saat proses fotosintesis,5
12,Untuk penyokong tubuh tumbuhan.,5
12,"Batang berfungsi sebagai penyanggah bagian tubuh pada suatu Tumbuhan dengan berdiri tegak lurus ke atas. Batang juga berfungsi sebagai tempat bersandarnya pada Daun tumbuhan, Bunga, Buah Tumbuhan.",5
12,"mengangkut zat makanan ke seluruh tubuh tumbuhan. mengangkut air dan mineral dari akar ke daun, serta zat makanan hasil fotosintesis ke seluruh bagian tubuh",5
12,Untuk mentransport air/zat hara dari akar ke daun dan mentranspor hasil fotosintesis dari daun ke seluruh bagian tumbuhan,5
12,"Sebagai menopang tumbuhan agar dapat berdiri tegak,menyalurkan air dari akar ke daun",5
12,Batang adalah organ penghubung antara akar dan daun. Dimana akar dan daun adalah organ untuk melakukan fotosintesis pada tumbuhan.,5
12,"Utk menyalurkan air dari tanah ke daun, sbg makanan ternak",5
12,"Media transportasi antara akar dan daun, untuk menyimpan cadangan makanan,",5
12,membuat tanaman menjadi kokoh. tempat transportasi,5
12,"Sebagai pertumbuhan tanaman, tempat terjadinya meristem sekunder, terbentuknya kambium, penopang tanaman,",5
12,"meyalurkan  nutrien dari daun ke seluruh bagian tumbuhan, menyalurkan air dari akar ke daun, menegakkan tumbuhan",5
12,"Pengangkut zat hara dan air, penopang tanaman, efisiensi penyerbukan dan penyebaran benih, dsb.",5
12,transportasi zat ke dan dari seluruh tubuh tumbuhan,5
12,"Penyokong tubuh tumbuhan, menyalurkan hasil fotosintesis",4
12,sebagai penyokong tubuh tumbuhan,5
12,Menopang tumbuhan,5
12,Penopang suatu tumbuhan agar dapat berdiri,4
12,batang berguna untuk menopang tubuh tumbuhan,5
12,sebagai penyangga atau penopang,5
12,Sebagai penopang.,5
12,"menompang tubuh tumbuhan, jalur lewatnya air",5
12,"Sebagai penopang tubuh tumbuhan, penyalur air dan zat hara dari akar ke daun untuk fotosintesis",5
12,"Sebagau penopang, jalur pengangkutan bahan untuk fotosintesis, jalur untuk menyebarluaskan hasil fotosintesis, tempat tumbuhnya daun",5
12,Penyokong tubuh tumbuhan tempat penyimpanan cadangan makanan,5
12,"Menyokong tanaman, media penyaluran zat zat dan air dalam tanah,",5
12,Fungsi barang pada tumbuhan adalah untuk menyalurkan air atau makanan ke daun,2
12,Memperkokoh tanaman,5
12,d,0
12,Sebagai tumbuhnya buah dan memperkokoh tumbuhan tersebut,5
12,sebagai penopang semua organ tumbuhan,3
12,"menopang tumbuhan, jalannya transportasi air ke daun dan pengangkutan hasil fotosintesis",5
12,sebagai penyokong tumbuhan,5
12,penghubung antara akar dengan daun serta dapat menyimpan cadangan makanan. Batang merupakan organ tumbuhan tempat menempelnya daun.,5
12,P,0
12,sebagai penyokong tubuh tumbuhan dan untuk transportasi zat,4
12,Sebagai tempat tumbuhnya daun dan memberi kebutuhan maupun mengangkut hasil fotosintesks,4
12,sebagai tempat menyimpan cadangan makanan dan zat hara,5
12,untuk menyokong tumbuhan. kurang lebih sama fungsinya kayak tulang rusuk pada manusia.,5
12,a,0
12,"Menopang, transportasi dan melindungi",5
12,maaf saya tidak tau,0
12,"sebagai sarana transportasi atau pengangkut air dan garam mineral yang terdapat pada bagian akar, yang kemudian akan menyebar ke seluruh bagian daun, melalui pembuluh xilem pada saat fotosintesis.",5
12,Untung tempat menguatkan di fotosintesis,1
12,untuk transportasi ke bagian lainnya,5
12,"Penghubung antara akar dan daun,tempat menyimpan air dan cadangan makanan,menegakkan tumbuhan",5
12,"Menopang tubuh tumbuhan, jalannya jalur pengangkut",5
12,Penyokong,5
12,belum tahu,0
12,menopang,5
12,dd,0
12,Penyokong tumbuhan,5
12,"menopang tubuh tunbuhan, tmpt cadangan makanan",5
12,Untuk mengedarkan hasil metabolis dan sebagai penyokong,4
12,"memperkokoh dan menegakkan tumbuhan, sebagai saluran air dan mineral serta hasil fotosintesis",4
12,"Sebagai tempat badan tumbuhan yang menyimpan banyak jaringan jaringan, serta melindungi tumbuhan.",5
12,"Batang berfungsi sebagai sarana Transportasi atau sebagai alat pengangkut Air dan Garam mineral yang terdapat pada bagian Akar, kemudian akan menyebar ke seluruh bagian Daun, melalui pembuluh Xilem, pada saat proses Fotosintesis.",5
12,aku mau tidur,0
12,mengangkut & menopang,1
12,"Untuk menyokong tumbuhan, proses transportasi zat.",5
12,Sebagai penopang badan tumbuhan dan juga tempat penyaluran zat zat hasil fotosintesis ke seluruh bagian tumbuhan,5
12,"Sebagai penyokong, alat transportasi air, alat pernafasan (letinsel), menyimpan makanan (sagu), & berkembang biak (stek)",5
12,Batang berfungsi sebagai penyokong,5
12,"Sebagai penopang tumbuhan, sebagai tempat berlangsungnya transfer zat olahan tumbuhan",5
12,"Penyalur makanan+hasil foto sintesis, menyimpan cadangan makanan, memperkokoh tanaman",5
12,"Berfungsi sebagai sarana transpirtasi atau sebagai alat pengangkut air dan garam mineral yang terdapat pada bagian akar, kemudian akan menyebar ke seluruh bagian daun, melalui pembuluh ,pada saat proses fotosintetis",5
12,y,0
12,menopang tumbuhan dan saluran tempat mengalirnya air dari tanah ke daun,5
12,Sebagai penopang,5
12,Untuk menyokong badan tumbuhan Untuk melindungi diri dari hewan pemangsa,5
12,Penyangga dan penyokong,5
12,.,0
12,"Penyokong tumbuhan, mengangkut zat makanan dan zat hara ke seluruh tubuh",4
12,"Pengangkut materi dari akar, biar kokoh tinggi menjulang",5
12,Penopang tubuh tumbuhan,5
12,Sebagai penopang tumbuhan agar berdiri tegak Dan tempat penyimpan air.,5
12,"transportasi air , penyokong tumbuhan",4
12,"Menyokong tanaman, menghantar",4
12,Mengangkut unsur hara dari akar ke daun,5
12,Batang memiliki fungsi sebagai penopang tumbuhan dan juga berfungsi untuk mengalirkan air dan zat hara juga hasil fotosintesis.,4
12,sebagai penyimpan air dan makanan.,5
12,Sebagai penyokong,5
12,"Sebagai penguat dan penyokong tumbuhan, sebagai cadangan makanan.",5
12,untuk tempat daun untuk menunjang bentuk tumbuhan,5
12,Tempat berkas pengangkut,2
12,sebagai pengedar hasil fotosintesis,3
12,Memberi bentuk pada tumbuhan,5
12,Sarana transportasi air dan garam mineral pada akar,3
12,"menopang tumbuhan, media transportasi sumber dan hasil fotosintesis, menyimpan cadangan makanan",4
12,Hhh,0
12,"Fungsi batang antara lain:      untuk penyokong tubuh tumbuhan.     mengangkut zat makanan ke seluruh tubuh tumbuhan.     mengangkut air dan mineral dari akar ke daun, serta zat makanan hasil fotosintesis ke seluruh bagian tubuh.     alat respirasi atau alat pernafasan melalui lentisel.     menghubungkan daun dengan akar.",5
12,"Sebagai penopang, pendistribusi sumber mineral",4
12,Iya nanti ya,0
12,Menyalurkan dari akar ke daun,1
12,Penyokong dan penopang tanaman,5
12,menopang tanaman,5
12,A,0
12,"penyokong tumbuhan, saluran utama pengaliran zat hara dari akar ke daun",5
12,"Sarana transportasi air dan mineral, penyokong tumbuhan, alat respirasi, tempat cadangan makanan",4
12,agar tegak,5
12,Menjaga tumbuhan agar tetap tegak,5
12,batang berfungsi untuk mempertahankan tumbuhan agar tetap berdiri tegak ketika mengalami berbagai perubahan lingkungan. batang juga berfungsi sebagai media transportasi zat-zat yang diperlukan tumbuhan,5
12,Menyalurkan hasil fotosintetis,3
12,lupa,0
12,Untuk menopang tumbuhan dan sebagai penyaluran zat hara,4
12,"Untuk penyokong tubuh tumbuhan, mengangkat zat makanan ke seluruh tubuh tumbuhan, mengangkut hasil fotosintesis ke seluruh bagian tubuh",4
12,"sebagai badan, tempat tumbuhnya daun dan bunga, tempat adanya pembuluh pengangkut yaitu xilem dan floem",5
12,"Batang berfungsi sebagai pengangkut air dan garam mineral dari akar ke daun melalui xilem untuk proses fotosintesis, setelah itu batang akan mengedarkan zat-zat makanan hasil fotosintesis tersebut dari daun ke seluruh bagian tumbuhan melalui floem.",5
12,Tranportasi zat zat tumbuhan,2
12,sebagai penopang tumbuhan,5
12,"untuk daerah penyimpan cadangan makanan, trasportasi zat, untuk menyangga berdirinya tanaman tersebut",5
12,biar berdiri tegak,5
12,B,0
12,"penopang tubuh tumbuhan, tempat menyimpan cadangan makanan",5
12,menopang tubuh tumbuhan. sebagai penghubung antara akar dan daun. tempat berada pembuluh angkut.,5
12,Untuk transportasi zat zat yang dibutuhkan tanaman untuk berfotosintesis dan m3nfantarkan zat zat hasil fotosinteais,4
12,Sebagai penyalur makanan dan pondasi tumbuhan,4
12,"Menopang tumbuhan, tempat menyimpanan cadangan makanan, di sebagian tumbuhan sebagai respirasi",5
12,"Menopang tumbuhan, tempat menyimpan cadangan makanan",5
12,"Batang sebagai penyokong tanaman, batang sebagai tempat transportasi air dan zat zat lain. Selain itu batang juga ada yang berguna untuk fotosintesis dan menyimpan cadangan makanan",5
12,"sebagai sarana Transportasi atau sebagai alat pengangkut Air dan Garam mineral yang terdapat pada bagian Akar, kemudian akan menyebar ke seluruh bagian Daun, melalui pembuluh Xilem, pada saat proses Fotosintesis.",5
12,"menyimpan makanan, sebagai penopan tumbuhan, sebagai jaringan untuk menstrafer makanan",4
12,Memberikan bentuk tubuh,5
12,"untuk penyokong tubuh tumbuhan. mengangkut zat makanan ke seluruh tubuh tumbuhan. mengangkut air dan mineral dari akar ke daun, serta zat makanan hasil fotosintesis ke seluruh bagian tubuh. alat respirasi atau alat pernafasan melalui lentisel. menghubungkan daun dengan akar.",5
12,"Untuk menopang tumbuhan, menyalurkan air dan zat hara.",4
12,"Sbg alat penyokong tubuh tumbuhan, mengangkut zat makanan ke seluruh tubuh tumbuhan, alat respirasi atau pernapasan melalui lentisel",4
12,mberi bentuk pohon tempat tumbuhnya daun terdapat lentisel untuk respirasi,5
12,Sebagai penyokong dan tempat berkas pengangkut,5
12,sebagai penopang tanaman,5
12,"Fungsi batang adalah memperkokoh tanaman, berguna untuk menyalurkan zat hara dan air dari akar ke daun.",5
12,"Menopang tumbuhan, menyalurkan air,zat hara dan hasil fotosintesis melalui jaringan yang ada di dalamnya",4
12,Batang sebagai penyokong tubuh tumbuhan,5
12,Untuk menopang tumbuhan tersebut selain itu juga sebagai jalur yang menghubungkan zat hara dari akar ke daun,5
12,Menopang tumbuhan dan sebaga jaringan pengangkut,3
12,Sebagai penyokong berdirinya tumbuhan dan sebagai tempat untuk menyalurkan hasil fotosintesis.,4
12,"Penopang tumbuhan, mengandung sel-sel dan jaringan meristematis, transportasi unsur-unsur yang diperlukan tumbuhan.",3
12,"Memperkokoh tumbuhan , melindung organ lainnya",3
12,"menegakkan tumbuhan, tempat menempel daun dan bunga dan buah",5
12,"Sbg transportasi zat, transpirasi,",5
12,A,0
12,Untuk menyimpan cadangan makanan,5
12,"Untuk penyogong, tansportasi zat hara dan air",4
12,"Penghubung akar dengan daun,dapat menyimpan cadangan makanan",5
12,Pengangkut air dan garam mineral yang terdapat pada bagian akar,3
12,"untuk menopang tumbuhan, menyalurkan air dan zat hara dari akar ke daun, dan menghantarkan hasil fotosintesis ke seluruh bagian tumbuhan",5
12,"Sebagai penyokong, sebagai jalur transportasi zat hara dan hasil fotosintesis, menghubungkan akar dengan daun.",5
12,Batang berfungsi sebagai tempat pe,1
12,Untuk menyintesis zat hat,1
12,Sebagai alay transpor fotosintesis dari akar ke daun,1
12,Menyimpan hasil fotosintesis,5
12,Untuk proses transportasi hasil fotosintesis,1
12,Menyimpan makanan dan transport zat,4
12,untuk menopang tubuh tumbuhan,5
12,Untuk menopang tanaman,5
12,Banyak,0
12,Sebagai kerangka dari suatu tumbuhan,5
12,"Penyanggah bagian tubuh tumbuhan dengan tegak lurus keatas, sebagai sarana/alat transportasi untuk mengangkut air dan garam mineral dari akar ke seluruh bagian tumbuhan, tempat menyimpan cadangan makanan tumbuhan, sebagai alat pernapasan untuk mendapat oksigen melalui lentisel dan mengeluarkan karbondioksida",5
12,"Sebagai badan tumbuhan, sebagai storage makanan, sebagai penyalur air dari akar maupun penyalur hasil fotosintesis dari daun,",5
12,"Sebagai penghubung antara akar dan daun, sebagai sarana transportasi air dan garam mineral, sebagai tempat menempelnya daun",5
12,"mengalirkan/transportasi dr bagian bawah ke seluruh bagian tumbuhan, atau dr bagian atas ke bagian bawah dan seluruh tumbuhan. untuk menunjang tumbuhnya tumbuhan dan tingginya",5
12,Untuk menopang daun,5
12,Sebagai medium untuk daun menempel,5
12,Sebagai penompang,5
12,Sebagai media transportasi atau alat pengangkut mineral dan zat hasil fotosintesis,2
